,error_x,error_y
32122,17.949785,17.98481
32123,14.0293665,14.377045
32124,3.1597908,3.095155
32125,16.19651,16.540586
32126,11.046471,11.266505
32127,14.829082,14.7155905
32128,9.330325,9.530588
32129,13.625121,13.568769
32130,3.1532118,3.1435478
32131,14.522894,14.573452
32132,8.097996,8.137952
32133,2.7888749,2.7859507
32134,11.957608,12.101581
32135,14.638507,14.632332
32136,2.8702273,2.8604379
32137,15.348831,14.613122
32138,8.471534,8.50166
32139,2.960175,2.9578812
32140,13.550154,13.660057
32141,9.854704,10.031536
32142,16.30763,16.192337
32143,10.560582,10.820776
32144,14.58804,14.341644
32145,2.739841,2.7087657
32146,10.803263,10.718458
32147,11.210935,11.486055
32148,14.371729,14.359582
32149,7.5299315,7.3534575
32150,10.963366,11.250181
32151,10.863481,10.824148
32152,2.9507427,2.9391172
32153,9.379195,9.440253
32154,12.599074,12.483634
32155,2.8964446,2.8821135
32156,8.247457,8.195596
32157,13.369583,13.577403
32158,7.84125,7.851012
32159,12.44074,12.3382
32160,2.9606915,2.9455094
32161,16.39541,16.318117
32162,15.55617,16.02005
32163,12.9883995,13.028359
32164,2.6316187,2.6438494
32165,11.714149,11.758416
32166,14.184377,13.893062
32167,2.847273,2.8420982
32168,2.8851507,2.8692033
32169,9.203477,9.283651
32170,9.916805,10.060376
32171,15.279489,15.2843
32172,2.6890743,2.6782987
32173,9.138936,9.418267
32174,12.023411,12.022008
32175,2.9180272,2.9127629
32176,9.871833,9.83652
32177,2.5790906,2.5770907
32178,11.219349,11.223794
32179,14.841593,14.681211
32180,9.919148,10.014792
32181,13.407149,13.199645
32182,3.0205488,2.9907794
32183,10.767556,10.901542
32184,9.27092,9.453497
32185,16.843685,16.736979
32186,2.9845634,2.9834507
32187,9.3911495,9.50247
32188,9.401255,9.641387
32189,11.444106,11.588068
32190,3.0720506,3.1064343
32191,8.4952,8.51286
32192,2.6890783,2.6953988
32193,9.585614,9.525195
32194,9.564177,9.774645
32195,13.508972,13.537952
32196,10.304076,10.541707
32197,11.179028,11.508963
32198,2.9034348,2.9144447
32199,11.00187,11.076325
32200,15.679744,15.395974
32201,2.8243291,2.8433046
32202,9.4614725,9.6902685
32203,9.099473,9.294089
32204,11.437774,11.053938
32205,2.852178,2.8760762
32206,13.892129,14.350195
32207,10.607398,10.7752075
32208,12.206777,12.240885
32209,3.055044,3.0654492
32210,11.117095,11.138084
32211,13.879765,13.887775
32212,10.704112,11.149057
32213,3.114974,3.0892813
32214,9.472678,9.750679
32215,14.328219,14.561927
32216,3.0678656,3.069968
32217,9.939606,9.962552
32218,13.979339,13.827262
32219,3.2729635,3.2451186
32220,9.492212,9.64904
32221,10.829173,10.765288
32222,3.122711,3.1158674
32223,10.929032,11.164199
32224,10.009496,10.003115
32225,2.8549798,2.8687694
32226,8.921094,9.017974
32227,3.0646493,3.0745058
32228,8.589524,8.740992
32229,10.223224,10.307171
32230,9.3725605,9.107846
32231,13.157849,13.015032
32232,2.7720146,2.7387283
32233,10.802116,10.795338
32234,11.60617,11.928872
32235,9.076667,9.112667
32236,14.701063,14.395299
32237,2.986525,2.9346027
32238,15.679902,15.483933
32239,10.164557,10.199312
32240,3.0114558,2.981574
32241,11.079737,11.1606655
32242,14.588353,14.841971
32243,12.612399,12.821104
32244,2.9198043,2.8774624
32245,10.100323,10.263942
32246,10.522376,10.670079
32247,15.347676,15.178986
32248,10.972878,11.265557
32249,10.363278,10.416761
32250,12.048563,12.025234
32251,3.4373446,3.3979511
32252,15.698736,16.084816
32253,12.05325,12.21731
32254,9.177827,9.172143
32255,16.337303,15.892944
32256,3.0600643,3.044673
32257,11.265989,11.090889
32258,16.55001,16.317802
32259,15.85619,16.243828
32260,2.9155521,2.8851497
32261,17.880756,17.317654
32262,13.445917,13.457083
32263,10.631368,10.748732
32264,10.251393,10.583916
32265,9.511657,9.544771
32266,3.0462432,3.0336466
32267,14.857364,14.544383
32268,13.663096,13.264336
32269,11.538252,11.540939
32270,10.763004,10.961859
32271,11.516434,11.641097
32272,3.1586804,3.096625
32273,16.39499,16.18108
32274,3.1091878,3.07884
32275,13.552565,13.273996
32276,14.538943,14.256034
32277,10.459296,10.570916
32278,10.389432,10.4072
32279,10.598519,10.770397
32280,14.610253,14.444711
32281,2.9311986,2.9320781
32282,12.3710785,12.158009
32283,10.683928,10.86952
32284,11.131155,10.997152
32285,3.2287982,3.2199454
32286,13.358395,13.540776
32287,11.448431,11.916509
32288,2.871632,2.8622067
32289,12.001759,11.799448
32290,3.1169887,3.1006715
32291,13.7400055,13.768404
32292,10.261235,10.492047
32293,17.547657,17.61595
32294,8.815522,8.839408
32295,15.938597,16.079048
32296,2.8755162,2.8420842
32297,15.506276,15.319439
32298,11.794926,11.468127
32299,13.99002,13.784845
32300,3.4242299,3.387706
32301,11.893788,12.22898
32302,14.312516,14.152532
32303,11.853839,12.035435
32304,13.73219,13.57721
32305,14.668484,15.009201
32306,2.5938873,2.5812228
32307,12.742799,12.736953
32308,13.161519,13.172778
32309,13.940121,13.920996
32310,14.3888645,14.217251
32311,2.5955586,2.5965073
32312,10.000863,10.350009
32313,13.535833,13.688462
32314,9.509359,9.770733
32315,11.404274,11.370126
32316,3.2726994,3.2333412
32317,13.513682,13.295882
32318,11.090069,11.330259
32319,14.024001,13.630069
32320,10.155145,10.084502
32321,12.076835,11.863332
32322,2.7485259,2.7546482
32323,11.104279,11.080533
32324,14.887793,14.541098
32325,12.922675,13.227205
32326,7.753547,7.634737
32327,16.25287,16.240025
32328,13.904398,13.931313
32329,11.401339,11.357353
32330,2.7625964,2.7490993
32331,11.310595,11.596575
32332,12.131615,12.240282
32333,9.710817,9.721072
32334,17.21206,17.208925
32335,2.992131,2.976242
32336,13.172375,13.510313
32337,14.513188,15.051958
32338,8.937663,9.216263
32339,16.106304,16.44016
32340,2.9073272,2.9206786
32341,10.397856,10.448849
32342,14.939098,15.018073
32343,11.41785,11.5276375
32344,13.754586,14.113597
32345,2.9787292,2.963132
32346,12.136431,12.4214945
32347,12.73767,12.564742
32348,9.269084,9.440755
32349,12.090094,12.288927
32350,3.0448298,3.0309076
32351,12.202177,12.074512
32352,13.9187355,13.755515
32353,9.145981,9.32188
32354,13.325954,13.477867
32355,3.0260623,3.0145295
32356,11.539888,11.289499
32357,2.9126554,2.8999095
32358,18.547924,18.449198
32359,11.611487,11.511434
32360,12.090476,12.425372
32361,11.641148,11.671323
32362,8.962066,9.269175
32363,17.264034,17.00849
32364,2.7044158,2.6670575
32365,12.4369135,12.4818535
32366,14.157264,14.420297
32367,15.692151,16.101837
32368,2.5344856,2.5181322
32369,12.727783,13.019611
32370,10.4511175,10.469471
32371,10.255683,10.597227
32372,12.88353,12.745326
32373,13.220267,12.961259
32374,2.8834262,2.8656769
32375,12.215454,12.279007
32376,12.11497,12.17038
32377,2.547158,2.5554087
32378,10.711672,10.869484
32379,11.917164,12.1749325
32380,8.978666,9.059775
32381,14.935584,15.17216
32382,12.781602,12.700798
32383,3.211373,3.2122843
32384,16.2693,16.50952
32385,12.86143,13.060309
32386,14.199998,14.220927
32387,13.386794,13.316646
32388,2.937816,2.9251473
32389,13.798887,13.672427
32390,12.174714,12.12133
32391,14.263669,14.069228
32392,10.737354,10.734376
32393,3.0020275,2.9754598
32394,11.649937,11.572354
32395,13.179076,12.845275
32396,13.916826,13.936451
32397,12.466098,12.260535
32398,3.2588825,3.2341323
32399,14.735431,14.788459
32400,17.079557,16.971209
32401,13.483774,13.404436
32402,2.477394,2.470786
32403,16.874529,16.962774
32404,13.699896,13.813919
32405,13.954254,13.915393
32406,14.441317,14.621747
32407,12.302974,12.001929
32408,3.2818985,3.286011
32409,3.0281215,3.0511093
32410,12.636887,12.463672
32411,14.253045,14.122895
32412,11.726113,11.867742
32413,13.005879,12.876595
32414,11.247508,11.037021
32415,2.8633351,2.8332126
32416,11.2551155,11.298919
32417,10.230518,10.2933035
32418,2.7481613,2.738421
32419,14.18642,13.989312
32420,13.954825,14.005397
32421,15.088237,14.831527
32422,11.504778,11.081564
32423,2.7071316,2.6816576
32424,17.422352,17.583328
32425,13.222024,13.10793
32426,2.7130897,2.696949
32427,12.157866,12.176563
32428,11.954812,11.920183
32429,13.186798,13.416705
32430,13.400734,13.1473465
32431,12.614473,12.754284
32432,2.974484,2.959925
32433,10.835334,10.830926
32434,13.846219,13.682646
32435,3.0952868,3.1026554
32436,11.293648,11.407006
32437,12.984269,12.939992
32438,9.86153,9.681023
32439,2.8080363,2.8123977
32440,12.59279,12.55997
32441,13.113308,13.53288
32442,13.482233,13.470088
32443,17.378004,17.504148
32444,2.6253607,2.6393616
32445,11.474641,11.370451
32446,15.135436,15.094744
32447,3.0788743,3.0942678
32448,12.073226,12.2149
32449,2.8289008,2.8210607
32450,14.001939,13.906952
32451,15.255224,14.994618
32452,2.6725173,2.679895
32453,11.200497,11.019787
32454,13.09455,12.990765
32455,3.0472374,3.028518
32456,14.804133,14.911579
32457,11.850149,11.904614
32458,3.0013242,2.973667
32459,11.158421,11.133745
32460,12.126889,11.951326
32461,12.878186,13.062773
32462,2.581287,2.569223
32463,13.672584,13.660194
32464,2.9793024,2.9882946
32465,13.3069315,13.201668
32466,3.1291292,3.0952504
32467,13.445537,13.382645
32468,16.080257,16.030264
32469,2.9515634,2.9376748
32470,12.158063,12.066751
32471,16.230358,16.221733
32472,2.7871172,2.7910662
32473,14.223672,13.993753
32474,13.441762,13.659078
32475,14.6202,14.668274
32476,13.19987,13.371023
32477,2.9001424,2.8876438
32478,14.983564,14.899661
32479,13.2102375,13.254446
32480,11.939364,11.860588
32481,18.353458,18.700697
32482,3.0295937,3.0006113
32483,2.416331,2.4165094
32484,10.166308,10.223856
32485,15.61683,15.620075
32486,15.727703,15.860289
32487,2.7387772,2.727396
32488,11.571606,11.653567
32489,15.18606,15.45738
32490,12.198065,12.351558
32491,14.749809,14.810631
32492,13.030008,13.544265
32493,3.0417585,3.0069869
32494,16.279846,16.10563
32495,12.693759,12.708143
32496,13.217863,13.00568
32497,2.976651,3.0080225
32498,13.470684,13.470155
32499,10.810856,11.052741
32500,15.435605,15.665958
32501,15.30066,15.228983
32502,3.204661,3.1979177
32503,12.486084,12.472874
32504,10.669066,10.816418
32505,11.708177,11.5455265
32506,17.70218,17.61601
32507,14.034376,14.07235
32508,13.529763,13.530515
32509,13.088325,13.476103
32510,2.839131,2.8249605
32511,2.7116797,2.7025776
32512,10.121372,10.147015
32513,11.307981,11.56268
32514,10.614746,10.870427
32515,2.7176533,2.7076578
32516,12.509694,12.365164
32517,3.0722682,3.0414314
32518,10.614826,10.637676
32519,3.1553812,3.1407177
32520,16.095243,16.25623
32521,2.6976354,2.6894813
32522,12.458432,12.561939
32523,15.581995,15.528961
32524,2.9226754,2.928209
32525,17.166855,17.242409
32526,2.9252975,2.9038637
32527,12.783849,12.609605
32528,13.53917,13.737316
32529,2.7633908,2.7377892
32530,2.9360285,2.9318452
32531,14.132388,14.224271
32532,3.2635062,3.245937
32533,12.660989,12.495844
32534,3.2380261,3.2268775
32535,14.576011,14.592387
32536,13.341242,13.197603
32537,2.6792474,2.6927128
32538,3.1548662,3.0956602
32539,13.383996,13.137173
32540,2.672499,2.6594594
32541,15.263932,15.293805
32542,2.894765,2.8721023
32543,11.90977,11.793236
32544,2.940696,2.9426365
32545,2.9158895,2.9110718
32546,2.7079535,2.6944792
32547,10.479501,10.562926
32548,2.6142273,2.590102
32549,2.8437095,2.8102014
32550,3.0329304,2.9930446
32551,2.8298464,2.8430016
32552,3.029933,3.0127409
32553,3.0118864,3.0027986
32554,3.083392,3.0906987
32555,3.0171003,2.9941437
32556,15.775533,16.04957
32557,2.7763069,2.7719882
32558,3.1597056,3.156528
32559,2.7702212,2.7489793
32560,14.7891655,14.9927025
32561,3.3481467,3.3174329
32562,2.6552534,2.6478057
32563,3.3328805,3.3209321
32564,2.8097534,2.8074424
32565,2.8250172,2.8185885
32566,2.8087645,2.784401
32567,2.6864593,2.6694705
32568,2.8985884,2.8846974
32569,2.9533179,2.9448552
32570,2.8183296,2.8226554
32571,2.6542828,2.6403043
32572,2.548931,2.5270529
32573,14.246494,14.566939
32574,2.6643512,2.6797898
32575,13.6275835,13.530609
32576,15.247148,15.1867695
32577,2.7890627,2.77552
32578,2.6830351,2.6743765
32579,2.7946699,2.8135142
32580,13.33156,13.050065
32581,2.8252666,2.843117
32582,10.545896,10.449952
32583,3.2828207,3.2917624
32584,9.30043,9.2273035
32585,2.6881146,2.7077365
32586,9.36485,9.330989
32587,2.6825445,2.650735
32588,13.388107,12.729685
32589,3.323663,3.297426
32590,11.050574,10.869675
32591,12.090864,12.008093
32592,18.499565,18.125044
32593,12.96472,12.973087
32594,18.799088,19.160103
32595,3.0907803,3.0731225
32596,2.6355147,2.6298141
32597,12.643303,12.589005
32598,16.36997,16.191912
32599,2.875952,2.8883038
32600,11.552061,11.437285
32601,13.062503,12.59671
32602,13.998505,14.077498
32603,7.599064,7.6491117
32604,3.0214524,3.0230083
32605,2.94823,2.921041
32606,15.006649,14.792915
32607,8.535573,8.561415
32608,10.784033,11.135697
32609,3.0861778,3.0680733
32610,8.758723,8.845779
32611,2.8038871,2.7950475
32612,11.636728,11.466805
32613,8.161992,8.308003
32614,2.9524238,2.9152157
32615,9.226136,8.9905815
32616,10.173707,10.155781
32617,2.2954922,2.2969685
32618,14.191549,13.561843
32619,13.595203,13.126677
32620,11.557247,11.338619
32621,2.8356016,2.8326285
32622,7.5680614,7.6918707
32623,8.965726,9.14121
32624,2.7317343,2.761276
32625,15.268775,15.258975
32626,13.790998,13.56375
32627,9.906422,9.956356
32628,3.0548697,3.024591
32629,14.771177,14.369121
32630,7.3280673,7.368301
32631,2.7809029,2.7754025
32632,11.667451,11.897598
32633,13.907367,13.337308
32634,10.427827,10.488713
32635,19.689491,19.690765
32636,9.411802,9.692337
32637,3.2914052,3.2564476
32638,10.503465,10.554837
32639,14.458149,14.386406
32640,6.989988,7.0545473
32641,3.2747293,3.278777
32642,17.932629,17.31633
32643,7.685544,7.6495714
32644,2.7858076,2.7861648
32645,6.1227255,6.198732
32646,3.0286055,2.9980922
32647,7.5526085,7.623665
32648,3.1548963,3.149776
32649,12.222565,12.070582
32650,7.3722367,7.446154
32651,2.950009,2.9448485
32652,14.848161,14.356627
32653,7.7052426,7.745766
32654,3.0734694,3.0771484
32655,14.436365,13.955801
32656,8.055659,8.301115
32657,2.7161,2.705742
32658,12.538529,12.376858
32659,3.0884507,3.074512
32660,8.539516,8.616363
32661,9.691962,9.894501
32662,8.18652,8.090395
32663,12.212284,12.491342
32664,3.0886886,3.1128688
32665,14.123191,13.4958105
32666,12.776077,13.126598
32667,8.551151,8.4739895
32668,11.792743,11.954691
32669,2.8006911,2.8116717
32670,13.374138,13.552674
32671,7.6015663,7.556617
32672,8.206104,8.315144
32673,2.8398316,2.8382149
32674,12.8485365,12.673334
32675,7.904445,8.025248
32676,3.0028586,3.0157793
32677,10.372736,10.411692
32678,13.360154,13.268169
32679,14.737564,14.943419
32680,9.358325,9.212105
32681,8.144716,8.259368
32682,2.9014812,2.9008124
32683,14.692722,14.141773
32684,17.240496,16.853224
32685,3.1868646,3.1793256
32686,14.142192,14.065014
32687,15.182124,15.165907
32688,10.582484,10.644179
32689,14.316709,14.163668
32690,9.80518,9.772503
32691,3.019475,3.0289361
32692,14.721244,14.130482
32693,14.474089,14.2801
32694,12.870315,12.942513
32695,3.1486194,3.129318
32696,13.531864,13.448442
32697,2.8932674,2.8820493
32698,16.278206,15.464926
32699,15.285252,15.319764
32700,3.3733103,3.411417
32701,14.897852,14.5633745
32702,6.958396,7.016
32703,2.9231327,2.9194067
32704,2.532332,2.5379057
32705,12.84016,12.876135
32706,7.8353267,7.9408226
32707,9.350754,9.389369
32708,2.8905694,2.902311
32709,14.220696,14.327526
32710,2.5941389,2.5880065
32711,15.04982,14.743866
32712,11.165938,10.86941
32713,14.84063,14.771253
32714,15.29373,15.028867
32715,2.7472184,2.771518
32716,14.4727125,14.326137
32717,2.65401,2.6448202
32718,12.715658,12.847278
32719,2.5992317,2.5775712
32720,12.682482,12.816743
32721,2.7753348,2.7618628
32722,10.908772,10.884713
32723,14.220551,14.072086
32724,2.9811485,2.971843
32725,16.075457,16.69766
32726,3.2346504,3.2193995
32727,13.974937,13.912741
32728,11.125838,11.175572
32729,13.956196,14.369836
32730,2.9203444,2.9308236
32731,11.328788,11.597413
32732,2.903225,2.8764386
32733,15.244884,14.900967
32734,2.9202406,2.9101353
32735,12.847106,12.691466
32736,3.0357792,3.0246685
32737,14.578034,14.427877
32738,2.8746743,2.8543916
32739,16.84425,16.164356
32740,2.6627116,2.6620793
32741,13.013223,12.953266
32742,3.1895547,3.1585019
32743,2.6856709,2.6742172
32744,14.666262,14.705641
32745,11.988157,12.001918
32746,2.8686805,2.8713572
32747,2.6543875,2.6664257
32748,18.082476,18.29323
32749,2.4513373,2.4591444
32750,2.6204176,2.6390927
32751,13.013009,12.928199
32752,2.9434898,2.9185078
32753,18.63482,18.491426
32754,2.6502454,2.6534574
32755,15.819615,16.246656
32756,2.616275,2.5932899
32757,14.999627,15.108383
32758,2.8306003,2.851262
32759,15.115624,15.565539
32760,2.889706,2.8741589
32761,2.9954374,3.016251
32762,13.335387,13.331443
32763,19.862253,20.127136
32764,13.33511,13.39923
32765,2.6086977,2.6255288
32766,13.337073,13.404388
32767,2.937033,2.9365706
32768,16.491825,16.446865
32769,2.7023785,2.6913202
32770,15.086641,14.89472
32771,2.9623425,2.9414382
32772,11.771887,11.717289
32773,16.10878,15.807311
32774,3.0807757,3.0714166
32775,13.635488,13.237369
32776,2.7723324,2.7682533
32777,13.336647,13.347403
32778,2.579053,2.5761862
32779,14.798412,14.589134
32780,13.908196,13.934023
32781,2.93,2.8811615
32782,2.9603608,2.9711194
32783,14.393705,14.732825
32784,13.897347,13.650381
32785,14.96474,15.043892
32786,14.00132,13.692259
32787,2.9883249,3.00535
32788,14.36025,14.575558
32789,2.974371,2.9691575
32790,2.7559423,2.7615173
32791,10.17932,10.435851
32792,14.673681,14.857925
32793,2.9032247,2.9016836
32794,2.8753989,2.876164
32795,2.544237,2.529445
32796,15.388716,15.257816
32797,2.9195557,2.932689
32798,14.167966,14.12934
32799,3.1228364,3.1367567
32800,2.6710975,2.664863
32801,15.514659,15.989144
32802,13.684168,13.35858
32803,10.368157,10.535065
32804,12.439444,12.545804
32805,2.9216354,2.9195914
32806,14.497479,14.58472
32807,14.586051,14.861381
32808,2.9505732,2.9576194
32809,9.229169,9.240293
32810,2.988412,2.981953
32811,12.115759,12.318855
32812,9.043572,9.183832
32813,3.0147972,3.019726
32814,8.634562,8.581744
32815,15.270452,15.313779
32816,3.406598,3.3860602
32817,15.106004,15.448731
32818,7.9998856,8.168257
32819,14.167209,13.794099
32820,7.6536803,7.7163134
32821,8.182,8.205976
32822,7.831485,7.7713685
32823,6.343838,6.385091
32824,2.669664,2.6731708
32825,8.297574,8.34511
32826,2.495432,2.4722214
32827,13.09204,13.046925
32828,14.441305,14.207722
32829,8.363528,8.291359
32830,3.1684115,3.1772938
32831,15.276848,15.113637
32832,7.749792,7.745837
32833,3.0345805,2.9862049
32834,15.492521,15.367076
32835,9.110947,9.214297
32836,2.6349642,2.630329
32837,6.1231833,6.2019043
32838,2.768198,2.7701912
32839,6.5523715,6.5476055
32840,3.2553926,3.2286365
32841,2.9897847,3.0000055
32842,6.0479107,5.9868703
32843,7.0637035,7.0745335
32844,2.8631105,2.8468127
32845,7.097732,7.0035534
32846,12.186222,12.335635
32847,2.8215804,2.808683
32848,13.699908,13.794371
32849,14.391221,14.256661
32850,14.925749,14.3125305
32851,10.047672,9.992567
32852,6.2906504,6.376624
32853,2.7942219,2.7865665
32854,16.859188,16.82
32855,12.671728,12.810302
32856,4.383681,4.438347
32857,2.8642197,2.843887
32858,17.051617,16.850292
32859,2.9775333,2.9761977
32860,3.1314719,3.1142874
32861,2.8252976,2.8092937
32862,2.976908,2.954797
32863,2.777803,2.8124657
32864,13.755711,13.652751
32865,2.5496202,2.5593233
32866,13.639081,13.883641
32867,16.326923,16.537977
32868,15.014417,14.409208
32869,2.5574493,2.5480304
32870,13.823979,13.829801
32871,11.327821,11.366148
32872,2.9091632,2.8973753
32873,19.506725,19.747046
32874,12.191734,12.364438
32875,13.625776,13.606013
32876,2.2502887,2.2413116
32877,2.6335688,2.6232424
32878,16.309631,16.296389
32879,2.6357758,2.6568265
32880,15.778028,15.969608
32881,2.791297,2.7795389
32882,14.00168,13.98386
32883,12.001739,12.055469
32884,9.650004,9.911885
32885,2.8857322,2.8828201
32886,15.707732,15.648274
32887,12.702316,12.733986
32888,2.8621643,2.852907
32889,2.4446332,2.4408548
32890,13.894578,13.658312
32891,10.6322975,10.865595
32892,2.7542365,2.7305915
32893,14.028923,13.811718
32894,10.385554,10.719021
32895,2.8492806,2.8557827
32896,9.70394,9.707511
32897,2.9614565,2.9654434
32898,9.752925,9.969019
32899,3.0896204,3.1071472
32900,14.882201,15.011726
32901,2.9000201,2.9039247
32902,2.8220005,2.823224
32903,14.263732,13.9481125
32904,14.909816,14.456596
32905,2.7513378,2.7329762
32906,2.8100038,2.8195894
32907,2.3925195,2.379571
32908,11.608117,11.498746
32909,2.442824,2.4407973
32910,14.348492,14.376705
32911,2.6858182,2.6694226
32912,8.5887985,8.768603
32913,8.209364,8.261087
32914,2.664179,2.6953
32915,14.860832,14.85768
32916,8.416619,8.67753
32917,2.7989094,2.8011267
32918,7.4668646,7.5279026
32919,3.1407728,3.172921
32920,15.586608,15.9938135
32921,11.132436,11.129611
32922,2.676447,2.6743248
32923,2.9461334,2.9582107
32924,14.297811,13.783702
32925,2.567125,2.5975103
32926,2.6378236,2.6690352
32927,12.892765,12.870629
32928,2.7011983,2.7271895
32929,2.4706213,2.4704
32930,2.702853,2.728124
32931,15.754019,15.775049
32932,2.774604,2.8023365
32933,9.839561,9.975935
32934,3.1876156,3.1982203
32935,2.762935,2.7604592
32936,2.624832,2.6478345
32937,16.564985,15.932712
32938,13.920856,14.133035
32939,2.8277104,2.8096838
32940,2.9435723,2.9459379
32941,11.654998,11.49333
32942,2.7956007,2.787486
32943,11.399947,11.835569
32944,2.6925824,2.694769
32945,2.7850828,2.7923656
32946,14.957935,14.819236
32947,3.1841764,3.1794264
32948,16.831223,17.49522
32949,2.918503,2.9142137
32950,2.7625103,2.7747808
32951,2.8738785,2.870499
32952,12.727531,12.623419
32953,15.56858,15.782751
32954,14.63403,15.061432
32955,16.31107,16.017282
32956,2.3849418,2.3893783
32957,16.004503,15.6553755
32958,19.496792,19.820616
32959,16.325163,16.27575
32960,2.7228353,2.7033608
32961,2.529948,2.528213
32962,13.298302,13.538556
32963,2.4677312,2.4678118
32964,14.838334,14.7033825
32965,2.8127615,2.8094401
32966,14.049836,13.540713
32967,14.919239,14.904437
32968,2.3581839,2.3606174
32969,11.809206,11.556065
32970,2.7890418,2.8258345
32971,2.745479,2.7464812
32972,2.436053,2.4727063
32973,2.7335007,2.7441397
32974,12.995853,13.644416
32975,2.6616788,2.6449237
32976,2.3186677,2.3199294
32977,2.3603308,2.3666968
32978,11.635622,11.782129
32979,2.2077153,2.211066
32980,10.989944,10.75127
32981,15.613649,15.520525
32982,2.424299,2.4254465
32983,2.3240125,2.3312654
32984,14.949626,14.836165
32985,2.4065897,2.40083
32986,13.246246,12.637893
32987,2.729655,2.7208045
32988,19.881205,19.900854
32989,2.8838108,2.904221
32990,19.82768,19.566767
32991,2.3867114,2.3781977
32992,10.793916,10.950074
32993,15.463301,15.411418
32994,2.5989828,2.5977387
32995,11.557202,11.859343
32996,2.4316583,2.4327276
32997,13.283396,12.836563
32998,14.642535,14.830764
32999,2.7658644,2.7485614
33000,15.766303,15.916978
33001,2.3576057,2.3414295
33002,8.586656,8.581893
33003,2.500389,2.4725661
33004,11.395517,11.339738
33005,2.3034413,2.2918541
33006,13.982855,13.538979
33007,2.7516165,2.7409186
33008,12.66998,12.708418
33009,11.700115,11.747393
33010,2.3714547,2.3795624
33011,10.329389,10.497036
33012,2.3905902,2.3963065
33013,11.688614,11.813041
33014,10.084666,10.105235
33015,2.5308647,2.5133758
33016,17.249733,17.124369
33017,10.41688,10.418427
33018,2.2774458,2.260451
33019,12.2129755,12.266074
33020,10.972357,10.993689
33021,2.7197742,2.706688
33022,12.9212675,12.9095125
33023,2.4027824,2.3957303
33024,13.660062,13.523561
33025,13.198572,13.126568
33026,2.4204242,2.431224
33027,11.916419,12.074663
33028,2.5224726,2.5099769
33029,10.426492,10.35986
33030,2.5977693,2.6064637
33031,13.122957,13.038804
33032,11.883588,11.762063
33033,2.461251,2.4288287
33034,12.880281,12.695424
33035,15.604947,15.589972
33036,2.692599,2.6906831
33037,9.27792,9.309381
33038,2.6326048,2.6361778
33039,14.797378,14.844456
33040,2.9313333,2.9208295
33041,14.349834,14.277178
33042,13.891881,13.680325
33043,14.4292145,14.327762
33044,2.8892043,2.8681946
33045,13.206052,12.927897
33046,2.4094195,2.4145396
33047,2.4631066,2.4515584
33048,11.600818,11.481528
33049,2.5937665,2.597459
33050,12.236095,12.524338
33051,2.412479,2.3972144
33052,12.404666,12.4722595
33053,2.540721,2.5563319
33054,17.203466,16.641861
33055,13.836555,13.903943
33056,3.1150155,3.0916448
33057,2.7873373,2.7923763
33058,11.58923,11.794022
33059,11.908979,12.0228815
33060,13.253825,13.239982
33061,3.011808,3.0157838
33062,12.295914,12.329771
33063,15.85348,15.508087
33064,2.4582758,2.4647944
33065,12.680984,12.8243885
33066,8.106842,8.13907
33067,2.777692,2.7757852
33068,17.213045,17.115992
33069,2.8280537,2.8416214
33070,11.671796,11.567836
33071,3.1661668,3.1657853
33072,14.815344,14.2090435
33073,3.129103,3.1381044
33074,12.261986,12.135467
33075,10.807923,10.852885
33076,2.7860918,2.784937
33077,11.876308,11.869228
33078,2.9081266,2.9015818
33079,11.929176,11.786056
33080,2.5404568,2.5570853
33081,10.749237,10.845009
33082,2.7810037,2.78067
33083,13.961125,14.183595
33084,8.846163,8.769767
33085,3.2203972,3.203232
33086,16.370289,16.740799
33087,15.2078,15.329677
33088,3.1972308,3.1932876
33089,13.792808,13.950683
33090,8.714252,8.958795
33091,10.311727,10.401914
33092,3.182066,3.1754925
33093,14.342121,14.435057
33094,15.319303,15.278136
33095,14.481355,14.486782
33096,2.907632,2.9048707
33097,13.042447,12.826996
33098,7.3187575,7.5115743
33099,10.867976,10.756329
33100,14.829819,14.808666
33101,2.7138896,2.7177823
33102,11.243774,11.045114
33103,3.3818169,3.333257
33104,6.8076606,6.991669
33105,12.114041,11.896272
33106,11.271545,11.376468
33107,3.0075712,2.9999306
33108,7.227257,7.4153256
33109,6.733646,6.846208
33110,3.172498,3.1943371
33111,16.923815,17.286997
33112,7.5826597,7.7405176
33113,3.1914158,3.1999497
33114,13.44221,13.247882
33115,12.284801,12.17665
33116,2.8175588,2.799114
33117,13.284866,13.433424
33118,8.620366,8.751249
33119,6.4328346,6.5396695
33120,14.630755,14.508226
33121,3.079631,3.0505307
33122,9.091112,9.177791
33123,13.090236,12.611121
33124,17.725212,17.607334
33125,9.798779,9.803904
33126,6.665024,6.7693205
33127,11.396979,11.206457
33128,2.7306843,2.7376046
33129,6.4126253,6.6288834
33130,12.957954,12.982425
33131,2.6024122,2.5894668
33132,9.908269,10.022871
33133,13.845767,13.552327
33134,6.865449,6.9407883
33135,10.197773,10.066769
33136,2.7745657,2.778046
33137,18.256203,17.85143
33138,11.580008,11.505767
33139,2.8506782,2.8631148
33140,2.8329403,2.82269
33141,14.376495,14.075716
33142,14.730856,14.999058
33143,12.146169,12.061059
33144,16.596447,16.60921
33145,13.457154,13.377051
33146,2.9742355,2.9771397
